# OpenSignals Text File Format. Version 1
# {"00:07:80:0F:2F:AD": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:0F:2F:AD", "device connection": "BTH00:07:80:0F:2F:AD", "sampling rate": 1000, "resolution": [16, 16, 16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-1-15", "time": "16:6:35.725", "channels": [1, 5, 6, 7], "sensor": ["EMG", "XYZ", "XYZ", "XYZ"], "label": ["CH1", "CH5", "CH6", "CH7"], "column": ["nSeq", "DI", "CH1", "CH5", "CH6", "CH7"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["dark_blue", "white", "white", "white"], "convertedValues": 0}}
# EndOfHeader
0	0	32798	33912	38408	34080	
1	0	32704	33768	38406	34090	
2	0	32676	33888	38388	34117	
3	0	32740	33792	38418	34096	
4	0	32700	33736	38416	34106	
5	0	32744	33956	38406	34100	
6	0	32736	33880	38434	34092	
7	0	32844	33872	38439	34108	
8	0	32772	33880	38446	34100	
9	0	32842	33800	38449	34084	
10	0	32874	33756	38446	34102	
11	0	32886	33746	38472	34101	
12	0	32856	33782	38468	34122	
13	0	32780	33860	38478	34114	
14	0	32812	33840	38492	34118	
15	0	32724	33711	38516	34112	
16	0	32725	33762	38532	34112	
17	0	32780	33732	38518	34108	
18	0	32758	33740	38530	34143	
19	0	32704	33732	38514	34176	
20	0	32724	33926	38536	34180	
21	0	32740	33818	38556	34168	
22	0	32772	33942	38576	34176	
23	0	32742	33708	38556	34176	
24	0	32738	33852	38565	34176	
25	0	32708	33724	38572	34182	
26	0	32772	33828	38584	34180	
27	0	32848	33752	38600	34194	
28	0	32854	33912	38604	34160	
29	0	32800	33888	38606	34154	
30	0	32772	33689	38616	34140	
31	0	32816	33646	38604	34136	
32	0	32858	33756	38600	34128	
