# OpenSignals Text File Format. Version 1
# {"00:07:80:0F:2F:AD": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:0F:2F:AD", "device connection": "BTH00:07:80:0F:2F:AD", "sampling rate": 300, "resolution": [16, 16, 16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-1-15", "time": "16:46:15.543", "channels": [1, 5, 6, 7], "sensor": ["ECG", "XYZ", "XYZ", "XYZ"], "label": ["CH1", "CH5", "CH6", "CH7"], "column": ["nSeq", "DI", "CH1", "CH5", "CH6", "CH7"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["light_green", "white", "white", "white"], "convertedValues": 0}}
# EndOfHeader
0	0	33152	36010	27132	31964	
1	0	33152	36020	27156	31987	
2	0	33104	36048	27172	31970	
3	0	33130	36024	27162	31968	
4	0	33162	36182	27200	31964	
5	0	33196	35994	27138	31992	
6	0	33236	36150	27156	31980	
7	0	33242	36128	27160	31962	
8	0	33174	36124	27176	31972	
9	0	33112	36086	27166	31988	
10	0	33093	36078	27154	31976	
11	0	33112	36060	27170	31967	
12	0	33106	36068	27140	32008	
13	0	33154	36047	27160	31984	
14	0	33178	36128	27158	31972	
15	0	33202	36172	27176	31986	
16	0	33156	36101	27170	31984	
17	0	33148	36018	27161	31990	
18	0	33054	36092	27186	31980	
19	0	33060	36064	27181	31954	
20	0	33072	36028	27180	31970	
21	0	33082	36021	27183	31964	
22	0	33060	36082	27190	31977	
23	0	33022	36158	27162	31980	
24	0	33060	36056	27168	31984	
25	0	33104	36064	27150	31980	
26	0	33080	35972	27186	31984	
27	0	33068	36074	27172	31964	
28	0	33130	36013	27152	31976	
29	0	33152	36024	27179	31944	
30	0	33120	36146	27158	31988	
31	0	33080	36012	27168	31992	
32	0	33152	36058	27194	32000	
33	0	33188	36007	27178	31992	
34	0	33176	36110	27190	32000	
35	0	33184	36024	27196	31976	
36	0	33180	35984	27180	31996	
37	0	33160	36007	27196	31993	
38	0	33168	36085	27172	31970	
39	0	33126	36010	27184	31968	
40	0	33154	36116	27181	31998	
41	0	33152	35968	27196	31988	
42	0	33080	36100	27200	31984	
43	0	33066	35952	27173	31984	
44	0	33073	35994	27172	31977	
45	0	33087	35984	27182	31970	
46	0	33082	35912	27188	31978	
47	0	33052	36096	27180	31980	
48	0	33024	36090	27200	31986	
49	0	33036	36142	27180	32004	
50	0	32991	36124	27159	31992	
51	0	32898	36138	27186	31982	
52	0	32942	36120	27164	32004	
53	0	32984	36068	27188	31984	
54	0	33023	36156	27170	31988	
55	0	33040	36058	27168	31988	
56	0	33040	35978	27152	31988	
57	0	33120	36089	27154	31982	
58	0	33148	36090	27162	32012	
59	0	33142	35924	27138	31978	
60	0	33130	36040	27168	31972	
61	0	33015	36168	27152	31984	
62	0	33057	36008	27124	31968	
63	0	33170	35974	27124	31974	
64	0	33132	36234	27136	31980	
65	0	33121	36140	27148	31976	
66	0	33100	36124	27116	31968	
67	0	33146	36028	27144	31984	
68	0	33120	36138	27130	31974	
69	0	33112	36018	27136	32008	
70	0	33145	36114	27140	31976	
71	0	33208	36032	27136	31964	
72	0	33196	35996	27149	31963	
73	0	33189	36048	27125	31970	
74	0	33160	36022	27124	31970	
75	0	33145	36024	27130	31976	
76	0	33152	35988	27145	31996	
77	0	33194	35904	27133	31976	
78	0	33190	36128	27148	32002	
79	0	33120	36056	27176	31996	
80	0	32806	36084	27156	31980	
81	0	32177	36150	27128	31971	
82	0	31724	35958	27168	31972	
83	0	31882	36084	27152	31968	
84	0	32078	36000	27182	31990	
85	0	33000	36116	27160	31984	
86	0	35202	36104	27176	31984	
87	0	38108	36226	27140	32000	
88	0	42060	36394	27176	31988	
89	0	45814	36396	27188	31980	
90	0	49300	36124	27170	31970	
91	0	49932	36054	27184	31984	
92	0	44023	36464	27180	31982	
93	0	36666	36132	27151	31994	
94	0	34264	36214	27182	32000	
95	0	35260	36230	27148	31994	
96	0	34772	36240	27162	31966	
97	0	33872	36197	27154	31976	
98	0	32984	36338	27138	31948	
99	0	32259	36162	27140	31956	
100	0	31785	35932	27114	31972	
101	0	31456	35916	27100	31994	
102	0	31258	35898	27116	31994	
103	0	31132	36042	27120	32012	
104	0	31010	36096	27150	31992	
105	0	30936	36122	27151	32000	
106	0	30976	35840	27172	31996	
107	0	30978	35926	27170	31960	
108	0	31046	36032	27177	31988	
109	0	31138	36093	27240	32004	
110	0	31135	36012	27234	32004	
111	0	31174	36134	27276	31982	
112	0	31208	36020	27242	31997	
113	0	31212	36020	27233	31992	
114	0	31200	36056	27179	31980	
115	0	31226	35932	27144	31950	
116	0	31256	36104	27118	31920	
117	0	31242	36246	27137	31936	
118	0	31271	36104	27106	31918	
119	0	31320	36085	27086	31928	
120	0	31346	36104	27102	31944	
121	0	31420	36052	27112	31966	
122	0	31452	35990	27108	31992	
123	0	31480	36098	27090	31996	
124	0	31520	36100	27094	31992	
125	0	31554	36104	27114	32020	
126	0	31546	35956	27116	32010	
127	0	31590	36046	27128	31978	
128	0	31608	35962	27136	31992	
129	0	31660	35944	27104	31996	
130	0	31642	36020	27124	31988	
131	0	31648	35928	27122	31972	
132	0	31652	35911	27120	31968	
133	0	31648	36046	27116	31943	
134	0	31656	36136	27102	31940	
135	0	31640	36024	27106	31960	
136	0	31664	35932	27104	31964	
137	0	31636	36104	27134	31962	
138	0	31649	35998	27128	31958	
139	0	31682	35955	27124	31950	
140	0	31704	35910	27142	31966	
141	0	31768	35980	27152	32002	
142	0	31768	36044	27148	31996	
143	0	31778	35980	27121	31992	
144	0	31736	35990	27100	31992	
145	0	31680	35994	27130	31988	
146	0	31688	35932	27113	32012	
147	0	31662	36106	27144	32004	
148	0	31612	35914	27136	32008	
149	0	31570	36129	27160	31996	
150	0	31568	36056	27168	31998	
151	0	31541	36068	27176	31996	
152	0	31554	36068	27169	31983	
153	0	31560	35956	27168	31984	
154	0	31564	36098	27148	31992	
155	0	31510	36049	27162	32012	
156	0	31594	36064	27163	31976	
157	0	31616	36040	27154	31976	
158	0	31614	36040	27174	31956	
159	0	31650	36116	27186	31984	
160	0	31706	36173	27154	31986	
161	0	31728	35956	27124	31960	
