# OpenSignals Text File Format. Version 1
# {"8C:F6:81:6C:CD:1C": {"position": 0, "device": "cardiobanplux", "device name": "8C:F6:81:6C:CD:1C", "device connection": "BTH8C:F6:81:6C:CD:1C", "sampling rate": 400, "resolution": [16, 16, 16, 16], "firmware version": 1027, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-1-15", "time": "16:26:2.320", "channels": [1, 2, 3, 4], "sensor": ["ECG", "gACC", "gACC", "gACC"], "label": ["ECG", "ACC_X", "ACC_Y", "ACC_Z"], "column": ["nSeq", "ECG", "ACC_X", "ACC_Y", "ACC_Z"], "special": [{}, {}, {}, {}], "digital IO": []}}
# EndOfHeader
0	32864	25448	31524	35780	
1	33776	25440	31544	35772	
2	33824	25460	31532	35796	
3	33936	25480	31524	35768	
4	33984	25492	31524	35792	
5	34080	25448	31532	35800	
6	34016	25472	31532	35792	
7	34016	25460	31504	35776	
8	34064	25468	31528	35832	
9	33920	25460	31524	35816	
10	33856	25460	31504	35776	
11	33808	25448	31528	35852	
12	33760	25448	31524	35804	
13	33744	25444	31552	35848	
14	33760	25444	31544	35828	
15	33920	25404	31552	35828	
16	34336	25400	31544	35884	
17	34624	25420	31568	35844	
18	34608	25420	31580	35816	
19	34384	25416	31592	35804	
20	34272	25380	31576	35820	
21	35216	25376	31600	35868	
22	36368	25376	31580	35820	
23	36848	25356	31564	35812	
24	36640	25332	31564	35856	
25	36208	25372	31560	35812	
26	36304	25356	31544	35792	
27	36784	25348	31528	35808	
28	36928	25352	31544	35848	
29	36592	25380	31552	35852	
30	36240	25380	31528	35872	
31	36160	25356	31532	35980	
32	36672	25380	31516	35968	
33	37376	25392	31540	36068	
34	39264	25404	31584	36084	
35	41616	25448	31580	36116	
36	42400	25424	31608	36176	
37	41760	25432	31684	36156	
38	40432	25452	31724	36112	
39	38720	25468	31736	36132	
40	37040	25440	31752	36112	
41	35520	25384	31716	36052	
42	34144	25352	31660	35988	
43	33040	25336	31636	35864	
44	32144	25380	31572	35808	
45	31344	25384	31540	35740	
46	30752	25388	31504	35676	
47	30288	25436	31480	35628	
48	30112	25464	31492	35588	
49	29904	25500	31488	35620	
50	29824	25488	31456	35692	
51	29696	25476	31464	35792	
52	29696	25508	31460	35808	
53	29664	25492	31476	35804	
54	29776	25500	31484	35908	
55	29792	25516	31552	36008	
56	29760	25472	31564	36116	
57	29792	25456	31604	36164	
58	29824	25432	31648	36224	
59	29840	25408	31696	36252	
60	29872	25404	31732	36248	
61	29936	25408	31768	36252	
62	30000	25396	31772	36200	
63	30064	25388	31800	36144	
64	30032	25380	31820	36112	
65	30080	25368	31816	36052	
66	30096	25352	31828	36040	
67	30160	25368	31840	36052	
68	30112	25372	31772	35988	
69	30128	25388	31792	35980	
70	30176	25404	31712	35884	
71	30144	25468	31632	35804	
72	30256	25496	31568	35772	
73	30352	25488	31536	35704	
74	30320	25488	31512	35752	
75	30272	25516	31508	35724	
76	30272	25564	31512	35792	
77	30256	25572	31516	35756	
78	30160	25588	31568	35784	
79	30208	25588	31592	35820	
80	30192	25576	31632	35832	
81	30144	25568	31656	35896	
82	30112	25588	31668	35920	
83	30128	25604	31688	35996	
84	30128	25632	31684	36044	
85	30112	25604	31700	36120	
86	30160	25564	31676	36180	
87	30224	25528	31668	36228	
88	30208	25528	31668	36248	
89	30208	25540	31652	36248	
90	30144	25520	31628	36264	
91	30080	25468	31680	36252	
92	30160	25488	31660	36240	
93	30224	25496	31620	36228	
94	30336	25496	31632	36204	
95	30480	25484	31600	36136	
96	30528	25468	31564	36148	
97	30704	25496	31556	36064	
98	30704	25520	31532	36016	
99	30800	25488	31520	36036	
100	30896	25488	31512	36028	
101	31008	25532	31476	36032	
102	31200	25532	31492	36028	
103	31232	25564	31476	36000	
104	31168	25560	31432	36004	
105	31184	25548	31480	36052	
106	31104	25516	31480	36052	
107	31056	25544	31472	36072	
108	30992	25512	31468	36092	
109	30928	25524	31480	36116	
110	30960	25552	31480	36112	
111	30912	25512	31488	36124	
112	30944	25524	31492	36120	
113	30944	25524	31516	36124	
114	31024	25532	31488	36104	
115	30992	25552	31524	36064	
116	31136	25544	31516	36100	
117	31280	25492	31544	36092	
118	31344	25484	31556	36116	
119	31568	25476	31536	36120	
120	31712	25492	31544	36088	
121	31856	25484	31564	36092	
122	32000	25508	31564	36088	
123	32144	25492	31624	36080	
124	32272	25520	31632	36100	
125	32368	25476	31644	36128	
126	32512	25492	31640	36148	
127	32624	25512	31656	36164	
128	32688	25492	31672	36184	
129	32656	25508	31664	36196	
130	32736	25524	31664	36192	
131	32816	25516	31700	36144	
132	32928	25512	31676	36108	
133	32944	25496	31644	36100	
134	32944	25500	31684	36052	
135	32976	25460	31664	36032	
136	33024	25468	31664	36052	
137	33024	25400	31728	36108	
138	33120	25380	31728	36120	
139	33168	25488	31716	36068	
140	33216	25540	31672	36036	
141	33312	25552	31664	36020	
142	33344	25608	31692	35940	
143	33280	25600	31676	35940	
144	33344	25588	31684	35968	
145	33312	25544	31656	35996	
146	33392	25560	31708	36044	
147	33456	25580	31712	36076	
148	33424	25620	31680	36104	
149	33440	25588	31684	36132	
150	33488	25544	31676	36176	
151	33552	25608	31672	36220	
152	33504	25604	31664	36220	
153	33488	25608	31680	36216	
154	33440	25600	31656	36224	
155	33296	25632	31660	36228	
156	33152	25620	31664	36220	
157	32928	25648	31668	36260	
158	32784	25648	31656	36240	
159	32624	25608	31632	36232	
160	32544	25656	31632	36220	
161	32512	25620	31640	36232	
162	32544	25656	31628	36220	
163	32288	25620	31632	36220	
164	32048	25656	31608	36248	
165	31728	25628	31596	36248	
166	31568	25616	31600	36236	
167	31488	25628	31604	36192	
168	31424	25624	31620	36224	
169	31440	25632	31592	36176	
170	31504	25644	31612	36188	
171	31600	25636	31600	36180	
172	31712	25648	31640	36188	
173	31920	25652	31624	36192	
174	32112	25648	31620	36196	
175	32256	25684	31660	36200	
176	32544	25624	31640	36172	
177	32704	25644	31660	36196	
178	32752	25620	31680	36216	
179	33008	25616	31688	36232	
180	33264	25652	31664	36248	
181	33584	25616	31660	36212	
182	33776	25600	31648	36212	
183	33952	25624	31656	36228	
184	34016	25612	31672	36248	
185	34160	25620	31692	36244	
186	34192	25596	31664	36260	
187	34208	25620	31696	36272	
188	34256	25580	31676	36280	
189	34240	25592	31688	36260	
190	34160	25604	31688	36248	
191	34176	25572	31676	36268	
192	34064	25576	31704	36284	
193	33984	25580	31684	36268	
194	33952	25532	31684	36264	
195	33904	25532	31668	36284	
196	33840	25492	31704	36236	
197	33968	25524	31664	36256	
198	34224	25508	31684	36228	
199	34736	25528	31712	36220	
200	35024	25524	31696	36244	
201	34960	25496	31672	36212	
202	34528	25508	31708	36220	
203	34576	25512	31676	36236	
204	35536	25512	31696	36224	
205	36480	25512	31704	36216	
206	36640	25500	31692	36224	
207	36080	25516	31704	36228	
208	35440	25516	31700	36232	
209	35504	25496	31704	36272	
210	35760	25492	31712	36288	
211	35872	25480	31712	36284	
212	35600	25496	31708	36340	
213	35264	25508	31732	36328	
214	35408	25512	31744	36352	
215	36096	25500	31740	36376	
216	37344	25528	31776	36420	
217	39952	25520	31784	36416	
218	42304	25532	31824	36436	
219	42624	25528	31844	36436	
220	41600	25488	31908	36384	
221	40144	25524	31904	36332	
222	38480	25520	31868	36336	
223	36800	25548	31780	36272	
224	35312	25528	31720	36244	
225	34096	25516	31596	36140	
226	33040	25504	31548	36068	
227	32032	25524	31528	36020	
228	31264	25520	31520	36024	
229	30656	25568	31576	36000	
230	30224	25580	31668	35964	
231	30112	25588	31732	35964	
232	29952	25580	31704	36064	
233	29824	25624	31664	36172	
234	29728	25628	31628	36256	
235	29680	25616	31676	36288	
236	29728	25676	31760	36316	
237	29728	25656	31824	36344	
238	29792	25640	31836	36360	
239	29840	25644	31852	36380	
240	29856	25600	31848	36452	
241	29872	25532	31872	36504	
242	29824	25616	31832	36556	
243	29856	25572	31840	36452	
244	29936	25560	31808	36384	
245	30000	25572	31796	36340	
246	30064	25556	31780	36296	
247	30112	25532	31768	36212	
248	30208	25500	31756	36144	
249	30304	25532	31752	36140	
250	30336	25528	31716	36044	
251	30288	25520	31736	36032	
252	30384	25516	31720	36016	
253	30368	25492	31776	36004	
254	30368	25448	31764	36080	
255	30416	25496	31760	36116	
256	30448	25520	31776	36148	
257	30432	25544	31776	36076	
258	30448	25556	31780	36068	
259	30432	25592	31772	36064	
260	30400	25628	31808	36064	
261	30432	25636	31796	36056	
262	30448	25604	31792	36076	
263	30496	25624	31772	36140	
264	30464	25612	31808	36140	
265	30480	25632	31808	36216	
266	30464	25604	31804	36260	
267	30512	25592	31828	36300	
268	30512	25608	31812	36356	
269	30576	25568	31820	36356	
270	30656	25560	31820	36384	
271	30720	25556	31824	36336	
272	30752	25540	31832	36340	
273	30720	25548	31828	36348	
274	30768	25524	31816	36324	
275	30768	25528	31800	36328	
276	30864	25512	31796	36312	
277	30992	25524	31784	36256	
278	31040	25532	31740	36240	
279	31040	25540	31752	36176	
280	31136	25520	31716	36160	
281	31184	25508	31696	36144	
282	31216	25516	31712	36092	
283	31184	25516	31688	36128	
284	31152	25540	31716	36128	
285	31152	25520	31688	36184	
286	31168	25556	31716	36180	
287	31216	25620	31696	36208	
288	31200	25648	31732	36172	
289	31120	25632	31696	36188	
290	31040	25664	31720	36196	
291	31008	25656	31716	36236	
292	30912	25652	31724	36204	
293	30848	25628	31748	36232	
294	30800	25628	31764	36264	
295	30768	25616	31756	36224	
296	30816	25560	31724	36228	
297	30848	25576	31704	36248	
298	30816	25520	31728	36216	
299	30928	25516	31728	36236	
300	30944	25492	31712	36216	
301	31152	25468	31692	36236	
302	31264	25456	31684	36156	
303	31520	25412	31660	36156	
304	31664	25480	31664	36132	
305	31792	25460	31684	36140	
306	31872	25452	31684	36116	
307	31952	25476	31700	36140	
308	31936	25452	31712	36180	
309	32048	25468	31712	36184	
310	32176	25436	31716	36204	
311	32288	25452	31740	36176	
312	32320	25432	31716	36196	
313	32416	25428	31724	36196	
314	32480	25412	31720	36188	
315	32496	25388	31696	36212	
316	32496	25396	31720	36120	
317	32560	25384	31708	36128	
318	32592	25392	31716	36144	
319	32624	25384	31764	36160	
320	32720	25400	31752	36128	
321	32800	25404	31772	36128	
322	32816	25424	31784	36104	
323	32816	25420	31804	36152	
324	32800	25396	31800	36120	
325	32864	25412	31796	36124	
326	32928	25456	31820	36116	
327	32928	25440	31820	36136	
328	33040	25428	31844	36128	
329	33024	25464	31852	36108	
330	32992	25436	31832	36124	
331	33024	25448	31824	36120	
332	32992	25460	31816	36076	
333	32896	25424	31804	36104	
334	32912	25456	31796	36104	
335	32784	25420	31792	36128	
336	32624	25400	31776	36084	
337	32512	25436	31768	36144	
338	32384	25412	31736	36080	
339	32304	25388	31720	36064	
340	32304	25400	31752	36088	
341	32272	25444	31732	36100	
342	32064	25416	31752	36100	
343	31760	25452	31720	36108	
344	31424	25444	31744	36108	
345	31360	25472	31740	36072	
346	31216	25464	31724	36064	
347	31088	25460	31748	36072	
348	31120	25496	31764	36084	
349	31136	25472	31748	36072	
350	31296	25484	31756	36084	
351	31472	25512	31776	36092	
352	31664	25472	31768	36080	
353	31744	25476	31780	36076	
354	31984	25468	31768	36100	
355	32192	25460	31772	36088	
356	32320	25460	31780	36084	
357	32480	25448	31784	36072	
358	32672	25460	31764	36092	
359	32928	25452	31780	36124	
360	33088	25480	31760	36068	
361	33360	25464	31772	36100	
362	33536	25476	31780	36080	
363	33712	25456	31744	36100	
364	33808	25440	31772	36088	
365	33952	25484	31792	36048	
366	34064	25452	31756	36024	
367	34000	25452	31776	36008	
368	34016	25452	31776	36020	
369	34000	25444	31784	36000	
370	33984	25444	31776	36040	
371	33856	25412	31736	36008	
372	33808	25456	31740	35996	
373	33792	25460	31740	36040	
374	33696	25448	31740	36060	
375	33712	25472	31744	36020	
376	33760	25448	31712	36016	
377	34064	25464	31748	36004	
378	34464	25464	31748	36008	
379	34736	25452	31716	36032	
380	34528	25452	31720	36044	
381	33856	25424	31716	36016	
382	33552	25416	31716	36024	
383	34112	25436	31720	36016	
384	34528	25464	31728	36028	
385	34512	25416	31720	36044	
386	34080	25444	31712	36052	
387	33600	25436	31736	36068	
388	33936	25468	31716	36040	
389	34528	25448	31704	36096	
390	34816	25452	31740	36096	
391	34736	25456	31736	36112	
392	34720	25496	31716	36116	
393	35136	25468	31744	36184	
394	36288	25500	31732	36164	
395	38048	25500	31752	36232	
396	40976	25496	31776	36244	
397	42864	25524	31812	36236	
398	43088	25504	31836	36228	
399	42224	25472	31856	36196	
400	40768	25484	31852	36124	
401	39168	25448	31792	36080	
402	37536	25468	31724	36104	
403	35984	25452	31632	36076	
404	34752	25428	31548	36092	
405	33632	25400	31528	35964	
406	32624	25404	31548	35864	
407	31696	25440	31552	35876	
408	31024	25468	31580	35900	
409	30480	25480	31656	35936	
410	30192	25504	31708	35944	
411	30032	25516	31764	35924	
412	29904	25588	31760	35820	
413	29920	25584	31704	35916	
414	29888	25600	31660	36040	
415	29872	25584	31660	36104	
416	29888	25588	31668	36104	
417	29968	25544	31768	36116	
418	29968	25520	31796	36196	
419	29920	25528	31788	36236	
420	29936	25496	31772	36256	
421	30064	25500	31760	36216	
422	30032	25476	31776	36208	
423	30096	25464	31768	36152	
424	30176	25480	31768	36088	
425	30256	25448	31692	36000	
426	30272	25448	31680	35976	
427	30320	25416	31644	35960	
428	30288	25396	31612	35924	
429	30336	25404	31588	35952	
430	30400	25408	31588	35848	
431	30464	25436	31628	35896	
432	30512	25480	31636	35928	
433	30464	25480	31636	35960	
434	30416	25496	31696	35980	
435	30496	25464	31700	36012	
436	30464	25460	31712	36052	
437	30512	25420	31756	36048	
438	30560	25432	31740	36032	
439	30576	25400	31748	36060	
440	30560	25436	31712	36044	
