# OpenSignals Text File Format. Version 1
# {"8C:F6:81:6C:CD:1C": {"position": 0, "device": "cardiobanplux", "device name": "8C:F6:81:6C:CD:1C", "device connection": "BTH8C:F6:81:6C:CD:1C", "sampling rate": 400, "resolution": [16, 16, 16, 16], "firmware version": 1027, "comments": "A banda foi colocada no peito do lado esquerdo, com as letras viradas para cima e para o lado esquerdo.", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-1-15", "time": "16:12:47.871", "channels": [1, 2, 3, 4], "sensor": ["ECG", "gACC", "gACC", "gACC"], "label": ["ECG", "ACC_X", "ACC_Y", "ACC_Z"], "column": ["nSeq", "ECG", "ACC_X", "ACC_Y", "ACC_Z"], "special": [{}, {}, {}, {}], "digital IO": []}}
# EndOfHeader
0	28896	25192	31512	35360	
1	32960	25196	31540	35364	
2	32992	25180	31508	35384	
3	32960	25164	31520	35428	
4	32992	25180	31544	35444	
5	32992	25192	31524	35408	
6	33024	25212	31512	35476	
7	33088	25188	31508	35500	
8	33008	25172	31488	35480	
9	33024	25160	31496	35480	
10	32992	25176	31480	35448	
11	33104	25180	31448	35468	
12	33056	25184	31436	35420	
13	33056	25216	31444	35384	
14	32992	25256	31436	35372	
15	32976	25272	31444	35372	
16	33040	25220	31444	35376	
17	33136	25248	31476	35360	
18	33104	25232	31512	35364	
19	33024	25188	31496	35408	
20	33008	25196	31528	35372	
21	33088	25192	31520	35424	
22	33104	25208	31520	35380	
23	33104	25212	31536	35404	
24	33008	25232	31516	35376	
25	33040	25208	31508	35408	
26	33024	25244	31516	35412	
27	33040	25228	31496	35416	
28	33072	25236	31520	35420	
29	33120	25224	31504	35408	
30	33072	25220	31512	35428	
31	33088	25220	31492	35424	
32	33120	25168	31504	35456	
33	33120	25184	31500	35456	
34	33152	25208	31520	35456	
35	33136	25208	31528	35440	
36	33088	25212	31540	35484	
37	33088	25280	31524	35488	
38	33088	25268	31536	35460	
39	33200	25264	31532	35528	
40	33280	25268	31544	35524	
41	33280	25264	31520	35528	
42	33248	25328	31544	35496	
43	33264	25228	31544	35476	
44	33328	25256	31532	35496	
45	33232	25212	31528	35488	
46	33152	25200	31528	35480	
47	33184	25172	31528	35492	
48	33168	25168	31540	35448	
49	33120	25196	31524	35484	
50	33104	25184	31532	35448	
51	33120	25208	31532	35456	
52	33136	25180	31536	35480	
53	33072	25200	31520	35452	
54	33088	25176	31508	35460	
55	33072	25196	31496	35444	
56	33072	25164	31496	35472	
57	33072	25160	31524	35416	
58	33056	25164	31504	35432	
59	33024	25168	31488	35436	
60	33104	25152	31504	35472	
61	33152	25172	31532	35460	
62	33184	25176	31556	35468	
63	33024	25204	31544	35448	
64	32976	25160	31508	35460	
65	32864	25180	31512	35464	
66	32704	25200	31552	35476	
67	32544	25208	31528	35436	
68	32320	25188	31548	35488	
69	32128	25232	31528	35460	
70	32064	25228	31532	35472	
71	32080	25248	31540	35464	
72	32096	25196	31548	35488	
73	32080	25232	31536	35480	
74	31936	25228	31548	35496	
75	31776	25200	31556	35468	
76	31712	25212	31548	35476	
77	31664	25224	31548	35468	
78	31728	25216	31564	35464	
79	31856	25164	31560	35484	
80	32016	25188	31556	35456	
81	32112	25240	31568	35468	
82	32256	25204	31536	35412	
83	32352	25204	31548	35464	
84	32480	25228	31568	35460	
85	32624	25212	31572	35468	
86	32736	25208	31568	35500	
87	32768	25212	31548	35488	
88	32784	25224	31580	35456	
89	32896	25260	31560	35464	
90	33056	25244	31560	35484	
91	33104	25260	31548	35548	
92	33056	25244	31572	35532	
93	33136	25236	31576	35512	
94	33120	25196	31564	35496	
95	33008	25228	31524	35476	
96	32992	25232	31560	35504	
97	32976	25236	31548	35484	
98	32960	25236	31536	35524	
99	32992	25204	31540	35508	
100	32896	25224	31540	35496	
101	32896	25232	31532	35532	
102	32896	25232	31532	35520	
103	32848	25228	31508	35464	
104	33040	25216	31548	35476	
105	33280	25224	31516	35500	
106	33520	25232	31500	35484	
107	33376	25260	31512	35504	
108	32976	25212	31532	35492	
109	32992	25224	31524	35480	
110	33744	25268	31556	35496	
111	34496	25236	31560	35500	
112	34960	25192	31524	35524	
113	34784	25232	31520	35564	
114	33504	25224	31520	35544	
115	32960	25228	31524	35540	
116	33152	25264	31540	35572	
117	33152	25268	31548	35576	
118	32688	25232	31564	35560	
119	32272	25264	31584	35588	
120	32368	25280	31540	35576	
121	33184	25276	31576	35592	
122	34128	25284	31624	35628	
123	35376	25260	31632	35628	
124	37728	25252	31688	35608	
125	39488	25300	31704	35520	
126	39696	25276	31744	35520	
127	38976	25220	31688	35496	
128	37744	25144	31596	35616	
129	36448	25152	31508	35612	
130	35264	25144	31404	35516	
131	34128	25156	31340	35452	
132	33280	25168	31296	35296	
133	32592	25188	31352	35184	
134	31888	25200	31356	35104	
135	31328	25196	31420	35124	
136	30768	25196	31424	35224	
137	30480	25240	31400	35348	
138	30272	25268	31400	35496	
139	30144	25352	31456	35548	
140	30128	25412	31656	35560	
141	30080	25416	31736	35588	
142	30128	25372	31748	35608	
143	30128	25384	31732	35700	
144	30192	25352	31720	35740	
145	30288	25320	31688	35700	
146	30320	25252	31696	35700	
147	30272	25264	31712	35652	
148	30320	25204	31700	35548	
149	30320	25152	31684	35520	
150	30336	25128	31604	35480	
151	30384	25128	31532	35468	
152	30512	25104	31508	35432	
153	30560	25068	31460	35432	
154	30544	25080	31452	35412	
155	30688	25080	31456	35380	
156	30688	25096	31488	35352	
157	30704	25076	31512	35332	
158	30720	25080	31552	35316	
159	30768	25112	31536	35292	
160	30768	25152	31508	35336	
161	30864	25164	31500	35296	
162	30832	25192	31504	35296	
163	30800	25272	31544	35252	
164	30880	25268	31520	35256	
165	30848	25300	31528	35284	
166	30928	25300	31536	35308	
167	30960	25332	31544	35332	
168	30944	25356	31524	35380	
169	31056	25372	31524	35420	
170	31104	25344	31516	35432	
171	31072	25304	31528	35464	
172	30976	25260	31548	35524	
173	30976	25216	31556	35516	
174	30960	25180	31536	35508	
175	30912	25204	31560	35484	
176	30960	25188	31592	35492	
177	31024	25216	31616	35528	
178	30960	25244	31620	35532	
179	30912	25248	31612	35540	
180	30848	25240	31612	35548	
181	30896	25216	31592	35548	
182	30864	25248	31572	35572	
183	30896	25216	31576	35556	
184	30864	25188	31568	35560	
185	30944	25236	31512	35512	
186	30912	25192	31536	35504	
187	30976	25192	31548	35528	
188	30992	25200	31548	35460	
189	31008	25164	31528	35460	
190	31008	25188	31520	35480	
191	31072	25184	31532	35420	
192	31152	25204	31500	35428	
193	31248	25196	31508	35416	
194	31360	25216	31516	35420	
195	31408	25216	31504	35396	
196	31536	25220	31500	35380	
197	31552	25224	31516	35428	
198	31648	25188	31532	35444	
199	31744	25184	31508	35440	
200	31792	25212	31528	35452	
201	31888	25224	31528	35460	
202	32080	25252	31548	35452	
203	32144	25260	31560	35508	
204	32160	25232	31592	35520	
205	32160	25252	31564	35540	
206	32208	25240	31560	35556	
207	32240	25272	31568	35520	
208	32256	25236	31584	35516	
209	32176	25236	31620	35528	
210	32160	25212	31580	35520	
211	32096	25160	31568	35516	
212	32032	25196	31596	35536	
213	31936	25168	31568	35516	
214	31984	25180	31552	35484	
215	31920	25168	31548	35484	
216	31904	25172	31564	35520	
217	31920	25180	31540	35500	
218	31984	25212	31532	35520	
219	32080	25196	31532	35500	
220	32208	25152	31552	35524	
221	32288	25196	31556	35520	
222	32352	25184	31540	35488	
223	32448	25168	31544	35496	
224	32496	25172	31532	35468	
225	32640	25172	31524	35424	
226	32704	25148	31552	35372	
227	32800	25188	31560	35416	
228	32896	25188	31584	35480	
229	32896	25224	31592	35484	
230	32896	25172	31572	35528	
231	33008	25148	31584	35536	
232	33056	25188	31536	35532	
233	33024	25184	31580	35540	
234	32976	25164	31552	35552	
235	33104	25172	31520	35544	
236	33184	25192	31556	35540	
237	33152	25204	31524	35484	
238	33168	25176	31508	35476	
239	33136	25208	31520	35428	
240	33168	25184	31524	35432	
241	33120	25224	31512	35420	
242	33120	25208	31532	35408	
243	33088	25256	31560	35432	
244	33104	25244	31556	35460	
245	33168	25224	31564	35464	
246	33136	25216	31552	35488	
247	33104	25264	31556	35468	
248	33104	25252	31556	35512	
249	33104	25208	31572	35456	
250	33008	25296	31572	35540	
251	33008	25264	31556	35452	
252	33040	25240	31532	35440	
253	33056	25220	31556	35468	
254	33104	25228	31556	35448	
255	33072	25232	31548	35432	
256	33120	25224	31536	35448	
257	33136	25260	31524	35452	
258	33152	25224	31532	35476	
259	33200	25216	31516	35420	
260	33120	25244	31544	35480	
261	33168	25232	31524	35448	
262	33200	25228	31536	35444	
263	33200	25260	31500	35468	
264	33232	25220	31536	35452	
265	33248	25268	31544	35488	
266	33296	25236	31532	35480	
267	33280	25220	31552	35460	
268	33248	25256	31564	35492	
269	33248	25240	31564	35472	
270	33248	25212	31540	35496	
271	33184	25244	31552	35492	
272	33184	25192	31544	35508	
273	33152	25224	31540	35492	
274	33152	25184	31536	35492	
